bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,time_placed_iso,time_settled_iso,bet_info,tags,sports,leagues
partner_8473e952-a202-47db-bfff-98e44fea29e5,ProphetX,straight,SETTLED_LOSS,1.9333333333333331,1.9950626259380757,-0.0309,5,-5.00,04/05/2026 17:08:11 GMT,04/05/2026 20:25:16 GMT,2026-04-05T17:08:11.000Z,2026-04-05T20:25:16.240Z,under 15.5 Braxton Ashcraft Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_16366155-6df6-4c0c-82ff-f4e5f82ebaf1,ProphetX,straight,SETTLED_LOSS,2.0682,1.988616798460744,0.0400,5,-5.00,04/05/2026 17:01:16 GMT,04/05/2026 20:25:16 GMT,2026-04-05T17:01:16.000Z,2026-04-05T20:25:16.205Z,over 15.5 Chris Bassitt Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_7281ec45-5386-48ed-ad06-fcabdbfba455,ProphetX,straight,SETTLED_LOSS,1.6049382716049385,1.6605356691208024,-0.0335,5,-5.00,04/05/2026 16:57:44 GMT,04/05/2026 20:25:16 GMT,2026-04-05T16:57:44.000Z,2026-04-05T20:25:16.204Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_c217af81-f7ea-4898-886f-0b05fbbba04e,ProphetX,straight,SETTLED_WIN,2.0682,2.0115142708044003,0.0282,5,5.34,04/05/2026 16:56:11 GMT,04/05/2026 20:25:16 GMT,2026-04-05T16:56:11.000Z,2026-04-05T20:25:16.203Z,under 15.5 Chris Bassitt Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_90d2f78a-044b-47fc-aa96-b0706b4bfe64,ProphetX,straight,SETTLED_LOSS,1.9423076923076925,1.9950626259380757,-0.0264,5,-5.00,04/05/2026 16:50:14 GMT,04/05/2026 20:25:16 GMT,2026-04-05T16:50:14.000Z,2026-04-05T20:25:16.201Z,under 15.5 Braxton Ashcraft Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_767470c9-00d9-451d-a6c9-a1711c62e415,ProphetX,straight,SETTLED_WIN,2.0780000000000003,2.0115142708044003,0.0331,3.64,3.92,04/05/2026 16:49:11 GMT,04/05/2026 20:25:16 GMT,2026-04-05T16:49:11.000Z,2026-04-05T20:25:16.200Z,under 15.5 Chris Bassitt Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_00e0ad16-198a-4a7e-916e-fd40dc739ecc,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.9950626259380757,-0.0172,1.57,-1.57,04/05/2026 16:19:10 GMT,04/05/2026 20:25:14 GMT,2026-04-05T16:19:10.000Z,2026-04-05T20:25:14.734Z,under 15.5 Braxton Ashcraft Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_4fe560c8-db94-4561-b1f8-81b4eff5c732,ProphetX,straight,SETTLED_LOSS,1.9514563106796117,1.9950626259380757,-0.0219,5,-5.00,04/05/2026 16:40:43 GMT,04/05/2026 20:25:14 GMT,2026-04-05T16:40:43.000Z,2026-04-05T20:25:14.713Z,under 15.5 Braxton Ashcraft Total Outs Recorded Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_35748da9-fdfa-4e42-b5fc-c7a29400cc3d,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,1.73,-1.73,04/05/2026 15:45:10 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:45:10.000Z,2026-04-05T20:25:14.696Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_99940317-7128-4129-98b3-92e82ff98851,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:44:39 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:44:39.000Z,2026-04-05T20:25:14.696Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_e89ca9b2-5ea1-46a3-9c51-62b1d74ef3be,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:43:39 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:43:39.000Z,2026-04-05T20:25:14.695Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_56e51f30-d8da-4778-9d32-6bb5a63b2d4b,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:44:07 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:44:07.000Z,2026-04-05T20:25:14.695Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_1ffdb7c3-2c53-4c9e-9414-7098a8354e21,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:42:39 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:42:39.000Z,2026-04-05T20:25:14.694Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_8eb41fb1-da94-403a-9a31-40904f343d7b,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:42:07 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:42:07.000Z,2026-04-05T20:25:14.694Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_84e42b90-a99a-4eec-acea-a03d78184c46,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:43:07 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:43:07.000Z,2026-04-05T20:25:14.694Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_d36abee5-85d7-47e7-bb9a-31a95dc229d1,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:41:07 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:41:07.000Z,2026-04-05T20:25:14.693Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_17387c57-d5a2-47be-9e21-8d81576f4974,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:41:39 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:41:39.000Z,2026-04-05T20:25:14.693Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_915a1c65-801b-4b19-80cd-40c41beadf86,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,1.6605356691208024,-0.0195,5,-5.00,04/05/2026 15:36:07 GMT,04/05/2026 20:25:14 GMT,2026-04-05T15:36:07.000Z,2026-04-05T20:25:14.692Z,under 1.5 Ryan O'Hearn Total Bases Baltimore Orioles at Pittsburgh Pirates,,Baseball,MLB
partner_f9eae06a-4b38-47c8-9b0c-ce375f3ec9d2,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.222181772164967,-0.0031,2.1,-2.10,04/05/2026 16:25:10 GMT,04/05/2026 20:10:00 GMT,2026-04-05T16:25:10.000Z,2026-04-05T20:10:00.000Z,under 0.5 Miguel Amaya Total Hits Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_edd008f4-d664-4278-a313-87b372ee1aa8,ProphetX,straight,SETTLED_LOSS,2.1662,2.066775247011612,0.0481,5,-5.00,04/05/2026 16:52:44 GMT,04/05/2026 20:10:00 GMT,2026-04-05T16:52:44.000Z,2026-04-05T20:10:00.000Z,under 15.5 Edward Cabrera Total Outs Recorded Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_3465018b-2495-48a0-94dd-b3932d329b38,ProphetX,straight,SETTLED_LOSS,2.2348,2.066775247011612,0.0813,1.85,-1.85,04/05/2026 15:51:07 GMT,04/05/2026 20:10:00 GMT,2026-04-05T15:51:07.000Z,2026-04-05T20:10:00.000Z,under 15.5 Edward Cabrera Total Outs Recorded Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_915871b3-ed13-4f5a-936f-abc7352f0325,ProphetX,straight,SETTLED_LOSS,2.176,2.066775247011612,0.0528,5,-5.00,04/05/2026 16:44:43 GMT,04/05/2026 20:10:00 GMT,2026-04-05T16:44:43.000Z,2026-04-05T20:10:00.000Z,under 15.5 Edward Cabrera Total Outs Recorded Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_5f1690b6-68c6-4784-8ec0-669f58db8c30,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.222181772164967,-0.0031,5,-5.00,04/05/2026 16:11:41 GMT,04/05/2026 20:10:00 GMT,2026-04-05T16:11:41.000Z,2026-04-05T20:10:00.000Z,under 0.5 Miguel Amaya Total Hits Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_2c436c25-7d40-42f9-a8e9-74b8821d9a18,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.222181772164967,-0.0031,5,-5.00,04/05/2026 15:21:37 GMT,04/05/2026 20:10:00 GMT,2026-04-05T15:21:37.000Z,2026-04-05T20:10:00.000Z,under 0.5 Miguel Amaya Total Hits Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_c0cae924-da71-4070-96c7-9a88f69f8475,ProphetX,straight,SETTLED_LOSS,2.176,2.066775247011612,0.0528,5,-5.00,04/05/2026 15:50:39 GMT,04/05/2026 20:10:00 GMT,2026-04-05T15:50:39.000Z,2026-04-05T20:10:00.000Z,under 15.5 Edward Cabrera Total Outs Recorded Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_c82fb017-d2b1-46aa-81d3-b055c444c26a,ProphetX,straight,SETTLED_LOSS,2.176,2.066775247011612,0.0528,5,-5.00,04/05/2026 15:50:10 GMT,04/05/2026 20:10:00 GMT,2026-04-05T15:50:10.000Z,2026-04-05T20:10:00.000Z,under 15.5 Edward Cabrera Total Outs Recorded Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_d16249f3-2d7b-45b8-b167-4dab03e91e7e,ProphetX,straight,SETTLED_LOSS,2.1563999999999997,2.066775247011612,0.0434,5,-5.00,04/05/2026 15:36:38 GMT,04/05/2026 20:10:00 GMT,2026-04-05T15:36:38.000Z,2026-04-05T20:10:00.000Z,under 15.5 Edward Cabrera Total Outs Recorded Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_303bc937-7682-4106-8639-41372229e603,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.201410769213836,0.0063,1,-1.00,04/05/2026 16:45:22 GMT,04/05/2026 19:54:58 GMT,2026-04-05T16:45:22.000Z,2026-04-05T19:54:58.689Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_ffcf951c-cb65-42c9-9a51-86fc07642702,ProphetX,straight,SETTLED_LOSS,2.1955999999999998,2.201410769213836,-0.0026,1,-1.00,04/05/2026 16:42:43 GMT,04/05/2026 19:54:58 GMT,2026-04-05T16:42:43.000Z,2026-04-05T19:54:58.689Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_53ba9787-ef3f-46dc-b79a-0a36f4c5a941,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,,,1,-1.00,04/05/2026 17:10:17 GMT,04/05/2026 19:54:58 GMT,2026-04-05T17:10:17.000Z,2026-04-05T19:54:58.688Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_f3809ef6-1e88-4359-b843-ab0590c47775,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.201410769213836,0.0063,1,-1.00,04/05/2026 17:07:42 GMT,04/05/2026 19:54:58 GMT,2026-04-05T17:07:42.000Z,2026-04-05T19:54:58.687Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_8e353bd2-1620-4553-b795-1097d0041c89,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.201410769213836,0.0063,1,-1.00,04/05/2026 17:07:10 GMT,04/05/2026 19:54:58 GMT,2026-04-05T17:07:10.000Z,2026-04-05T19:54:58.687Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_b3b0b133-c83d-4da4-b890-9507cd21f6a7,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.201410769213836,0.0063,1,-1.00,04/05/2026 17:06:45 GMT,04/05/2026 19:54:58 GMT,2026-04-05T17:06:45.000Z,2026-04-05T19:54:58.686Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_7061cfb6-1ab0-48b1-b0eb-e0462d21dd4a,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.201410769213836,0.0063,1,-1.00,04/05/2026 16:48:42 GMT,04/05/2026 19:54:58 GMT,2026-04-05T16:48:42.000Z,2026-04-05T19:54:58.685Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_cf3a675c-ba93-426b-86f3-cbdc9cdf97c1,ProphetX,straight,SETTLED_LOSS,2.1955999999999998,2.201410769213836,-0.0026,1,-1.00,04/05/2026 16:44:44 GMT,04/05/2026 19:54:58 GMT,2026-04-05T16:44:44.000Z,2026-04-05T19:54:58.682Z,Cleveland Guardians Moneyline Chicago Cubs at Cleveland Guardians,,Baseball,MLB
partner_431fba25-1f58-4448-95a8-e9123da67716,ProphetX,straight,SETTLED_LOSS,2.1466,,,1,-1.00,04/05/2026 17:07:42 GMT,04/05/2026 19:49:31 GMT,2026-04-05T17:07:42.000Z,2026-04-05T19:49:31.858Z,Detroit Red Wings Moneyline Minnesota Wild at Detroit Red Wings,,Ice Hockey,NHL
partner_5e72ed28-54ce-437e-9f83-a35aa0086ed0,ProphetX,straight,SETTLED_WIN,1.8032786885245902,1.8196737711984423,-0.0090,1,0.80,04/05/2026 16:40:17 GMT,04/05/2026 19:49:31 GMT,2026-04-05T16:40:17.000Z,2026-04-05T19:49:31.858Z,Minnesota Wild Moneyline Minnesota Wild at Detroit Red Wings,,Ice Hockey,NHL
partner_717de6db-53d6-49e4-85c4-ae840302ce0a,ProphetX,straight,SETTLED_WIN,1.7903225806451613,1.8196737711984423,-0.0161,1,0.79,04/05/2026 16:03:07 GMT,04/05/2026 19:49:31 GMT,2026-04-05T16:03:07.000Z,2026-04-05T19:49:31.857Z,Minnesota Wild Moneyline Minnesota Wild at Detroit Red Wings,,Ice Hockey,NHL
partner_9e840381-aeff-4665-99b1-7f23730adc36,ProphetX,straight,SETTLED_LOSS,1.6282051282051282,,,1,-1.00,04/05/2026 02:09:07 GMT,04/05/2026 05:00:06 GMT,2026-04-05T02:09:07.000Z,2026-04-05T05:00:06.388Z,Seattle Kraken Moneyline Chicago Blackhawks at Seattle Kraken,,Ice Hockey,NHL
partner_d33a50cb-cfb6-4079-a896-4e507732455c,ProphetX,straight,SETTLED_WIN,1.9333333333333331,1.905983225119035,0.0143,0.5,0.47,04/05/2026 01:16:08 GMT,04/05/2026 04:28:43 GMT,2026-04-05T01:16:08.000Z,2026-04-05T04:28:43.759Z,under 1.5 Josh Naylor Total Bases Seattle Mariners at Los Angeles Angels,,Baseball,MLB
partner_00d26307-98e5-4e01-98f7-ed2f4afe07d6,ProphetX,straight,SETTLED_WIN,1.9333333333333331,1.905983225119035,0.0143,5,4.66,04/05/2026 01:15:39 GMT,04/05/2026 04:28:43 GMT,2026-04-05T01:15:39.000Z,2026-04-05T04:28:43.758Z,under 1.5 Josh Naylor Total Bases Seattle Mariners at Los Angeles Angels,,Baseball,MLB
partner_0067f5cd-dbb6-46f5-8b5f-b8df48cb40f6,ProphetX,straight,SETTLED_LOSS,2.0780000000000003,1.937260906799532,0.0726,4.09,-4.09,04/05/2026 01:01:40 GMT,04/05/2026 04:28:43 GMT,2026-04-05T01:01:40.000Z,2026-04-05T04:28:43.757Z,under 1.5 Julio Rodríguez Total Bases Seattle Mariners at Los Angeles Angels,,Baseball,MLB
partner_c2f8f466-ef81-4490-810d-2b99f3f9029d,ProphetX,straight,SETTLED_LOSS,2.0780000000000003,1.937260906799532,0.0726,5,-5.00,04/05/2026 00:49:08 GMT,04/05/2026 04:28:43 GMT,2026-04-05T00:49:08.000Z,2026-04-05T04:28:43.745Z,under 1.5 Julio Rodríguez Total Bases Seattle Mariners at Los Angeles Angels,,Baseball,MLB
partner_443c7b54-9f8b-4396-947c-ec6aaf413875,ProphetX,straight,SETTLED_WIN,1.9333333333333331,1.905983225119035,0.0143,5,4.66,04/05/2026 00:32:40 GMT,04/05/2026 04:28:43 GMT,2026-04-05T00:32:40.000Z,2026-04-05T04:28:43.743Z,under 1.5 Josh Naylor Total Bases Seattle Mariners at Los Angeles Angels,,Baseball,MLB
partner_b686bfcf-e0e0-4383-9532-0985447fd4d7,ProphetX,straight,SETTLED_LOSS,2.0192,2.080687694756187,-0.0296,1,-1.00,04/05/2026 00:39:40 GMT,04/05/2026 04:19:00 GMT,2026-04-05T00:39:40.000Z,2026-04-05T04:19:00.000Z,Arizona Wildcats Moneyline Arizona Wildcats at Michigan Wolverines,,Basketball,NCAAM
partner_dc6c43d1-2efb-4bbc-8fa5-fb3f4d9aacd6,ProphetX,straight,SETTLED_WIN,2.0192,1.9253367136984096,0.0488,1,1.02,04/05/2026 00:35:40 GMT,04/05/2026 04:19:00 GMT,2026-04-05T00:35:40.000Z,2026-04-05T04:19:00.000Z,Michigan Wolverines Moneyline Arizona Wildcats at Michigan Wolverines,,Basketball,NCAAM
partner_5e90e1de-9037-4393-8523-9be85cd36100,ProphetX,straight,SETTLED_WIN,1.9702970297029703,1.9716275559520995,-0.0007,1,0.97,04/05/2026 00:26:08 GMT,04/05/2026 04:05:00 GMT,2026-04-05T00:26:08.000Z,2026-04-05T04:05:00.000Z,over 7.5 Total Runs New York Mets at San Francisco Giants,,Baseball,MLB
partner_8febf55c-da2f-4919-910c-3289d13e1aa5,ProphetX,straight,SETTLED_WIN,1.7538461538461538,1.629441283966513,0.0763,5,3.77,04/04/2026 23:10:09 GMT,04/05/2026 04:05:00 GMT,2026-04-04T23:10:09.000Z,2026-04-05T04:05:00.000Z,over 0.5 Marcus Semien Total Hits New York Mets at San Francisco Giants,,Baseball,MLB
partner_b7501d9c-c6d7-49fc-bcca-a17c90c736a1,ProphetX,straight,SETTLED_WIN,1.9074074074074074,1.8817319461444308,0.0136,5,4.54,04/04/2026 23:33:05 GMT,04/05/2026 03:01:38 GMT,2026-04-04T23:33:05.000Z,2026-04-05T03:01:38.645Z,under 1.5 Adolis García Total Bases Philadelphia Phillies at Colorado Rockies,,Baseball,MLB
partner_92709325-2aad-4f72-a744-5ba4217a3ed3,ProphetX,straight,SETTLED_WIN,1.9158878504672898,1.8817319461444308,0.0182,5,4.58,04/04/2026 23:23:06 GMT,04/05/2026 03:01:38 GMT,2026-04-04T23:23:06.000Z,2026-04-05T03:01:38.644Z,under 1.5 Adolis García Total Bases Philadelphia Phillies at Colorado Rockies,,Baseball,MLB
partner_0d0f66e2-d8f8-4e53-ae67-af082b405023,ProphetX,straight,SETTLED_WIN,1.9245283018867922,1.8817319461444308,0.0227,5,4.63,04/04/2026 23:14:38 GMT,04/05/2026 03:01:38 GMT,2026-04-04T23:14:38.000Z,2026-04-05T03:01:38.643Z,under 1.5 Adolis García Total Bases Philadelphia Phillies at Colorado Rockies,,Baseball,MLB
partner_00cdfc7d-93e1-4b6a-a363-5167bfc9ed89,ProphetX,straight,SETTLED_WIN,2.0192,1.8817319461444308,0.0731,5,5.10,04/04/2026 23:04:12 GMT,04/05/2026 03:01:38 GMT,2026-04-04T23:04:12.000Z,2026-04-05T03:01:38.641Z,under 1.5 Adolis García Total Bases Philadelphia Phillies at Colorado Rockies,,Baseball,MLB
partner_5ffd38ab-c699-4843-87ec-6feee20cd622,ProphetX,straight,SETTLED_WIN,2.176,2.1970270444415387,-0.0096,0.83,0.98,04/04/2026 22:11:11 GMT,04/05/2026 03:01:38 GMT,2026-04-04T22:11:11.000Z,2026-04-05T03:01:38.635Z,under 1.5 Bryce Harper Total Bases Philadelphia Phillies at Colorado Rockies,,Baseball,MLB
partner_6a0043b4-ae4a-4f82-a5ad-c6eb29628a8c,ProphetX,straight,SETTLED_WIN,1.9702970297029705,1.8652110559031265,0.0563,2.9,2.81,04/04/2026 23:12:38 GMT,04/05/2026 02:15:00 GMT,2026-04-04T23:12:38.000Z,2026-04-05T02:15:00.000Z,under 1.5 Drake Baldwin Total Bases Atlanta Braves at Arizona Diamondbacks,,Baseball,MLB
partner_7ac97014-add1-460c-8ad5-0bb9bbd5a294,ProphetX,straight,SETTLED_WIN,1.9514563106796117,1.8652110559031265,0.0462,5,4.75,04/04/2026 23:04:12 GMT,04/05/2026 02:15:00 GMT,2026-04-04T23:04:12.000Z,2026-04-05T02:15:00.000Z,under 1.5 Drake Baldwin Total Bases Atlanta Braves at Arizona Diamondbacks,,Baseball,MLB
partner_21dcb915-fe8a-418d-9669-a601ccc9a9ef,ProphetX,straight,SETTLED_WIN,1.9607843137254903,1.8652110559031265,0.0512,5,4.80,04/04/2026 21:16:43 GMT,04/05/2026 02:15:00 GMT,2026-04-04T21:16:43.000Z,2026-04-05T02:15:00.000Z,under 1.5 Drake Baldwin Total Bases Atlanta Braves at Arizona Diamondbacks,,Baseball,MLB
partner_e807468e-9948-48e6-92d8-040332ad8682,ProphetX,straight,SETTLED_WIN,1.9897999999999998,1.9010616083023062,0.0467,5,4.95,04/04/2026 21:16:43 GMT,04/05/2026 02:15:00 GMT,2026-04-04T21:16:43.000Z,2026-04-05T02:15:00.000Z,under 1.5 Ketel Marte Total Bases Atlanta Braves at Arizona Diamondbacks,,Baseball,MLB
partner_0f926857-8e5b-4eee-aa57-849bacb7163c,ProphetX,straight,SETTLED_LOSS,2.0094000000000003,1.9069775923003838,0.0537,1.94,-1.94,04/04/2026 21:16:43 GMT,04/05/2026 02:15:00 GMT,2026-04-04T21:16:43.000Z,2026-04-05T02:15:00.000Z,over 2.5 Bryce Elder Total Earned Runs Allowed Atlanta Braves at Arizona Diamondbacks,,Baseball,MLB
partner_c0c5629b-e6ba-430c-9edb-5074d1c66c69,ProphetX,straight,SETTLED_WIN,1.7205882352941173,1.6982872200263506,0.0131,5,3.61,04/04/2026 22:41:11 GMT,04/05/2026 02:05:00 GMT,2026-04-04T22:41:11.000Z,2026-04-05T02:05:00.000Z,over 0.5 Xavier Edwards Total Bases Miami Marlins at New York Yankees,,Baseball,MLB
partner_5f1edcd6-96c9-4c0c-9243-e16d9b051880,ProphetX,straight,SETTLED_LOSS,1.98,1.9145816603020045,0.0342,1.5,-1.50,04/04/2026 21:26:43 GMT,04/05/2026 02:05:00 GMT,2026-04-04T21:26:43.000Z,2026-04-05T02:05:00.000Z,over 0.5 Joc Pederson Total Hits Cincinnati Reds at Texas Rangers,,Baseball,MLB
partner_67211a30-eedf-4a4b-bfa1-2f28595e6ee5,ProphetX,straight,SETTLED_LOSS,2.0094000000000003,1.8860509723662597,0.0654,0.97,-0.97,04/04/2026 21:17:43 GMT,04/05/2026 02:05:00 GMT,2026-04-04T21:17:43.000Z,2026-04-05T02:05:00.000Z,under 1.5 Aaron Judge Total Bases Miami Marlins at New York Yankees,,Baseball,MLB
partner_9e14a298-68a2-412b-be84-76342941e14f,ProphetX,straight,SETTLED_WIN,2.1955999999999998,2.0451315988473584,0.0736,0.49,0.59,04/04/2026 22:34:11 GMT,04/05/2026 02:00:00 GMT,2026-04-04T22:34:11.000Z,2026-04-05T02:00:00.000Z,over 19.5 Paul George Points Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_2261ad8f-c2ca-4f7e-93fb-94b53bae987e,ProphetX,straight,SETTLED_WIN,2.1955999999999998,2.0451315988473584,0.0736,10,11.96,04/04/2026 21:31:11 GMT,04/05/2026 02:00:00 GMT,2026-04-04T21:31:11.000Z,2026-04-05T02:00:00.000Z,over 19.5 Paul George Points Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_aed8a268-ab84-405f-8435-e6fbe459a7aa,ProphetX,straight,SETTLED_WIN,2.1955999999999998,2.0451315988473584,0.0736,10,11.96,04/04/2026 21:10:12 GMT,04/05/2026 02:00:00 GMT,2026-04-04T21:10:12.000Z,2026-04-05T02:00:00.000Z,over 19.5 Paul George Points Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_337cf39e-68df-4dec-bda0-807f411826c3,ProphetX,straight,SETTLED_WIN,2.1368,2.063763102297611,0.0354,25,28.42,04/04/2026 22:53:43 GMT,04/05/2026 02:00:00 GMT,2026-04-04T22:53:43.000Z,2026-04-05T02:00:00.000Z,under 27.5 Tyrese Maxey Points Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_f32fc89f-e1c8-4eb9-868d-835ff708de3a,ProphetX,straight,SETTLED_WIN,2.1074,1.9631343862912685,0.0735,25,27.68,04/04/2026 21:10:13 GMT,04/05/2026 02:00:00 GMT,2026-04-04T21:10:13.000Z,2026-04-05T02:00:00.000Z,under 4.5 Kelly Oubre Jr. Rebounds Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_126a411f-6e4c-45a7-94ca-3b88f6b9d144,ProphetX,straight,SETTLED_LOSS,1.97029702970297,1.8712890251968584,0.0529,10.1,-10.10,04/04/2026 22:55:43 GMT,04/05/2026 02:00:00 GMT,2026-04-04T22:55:43.000Z,2026-04-05T02:00:00.000Z,under 13.5 Ausar Thompson Total Points & Assists Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_95bacd6a-644c-47c7-8a65-a4f520d9faa0,ProphetX,straight,SETTLED_LOSS,2.0584,2.009112374296224,0.0245,8.61,-8.61,04/04/2026 21:10:12 GMT,04/05/2026 02:00:00 GMT,2026-04-04T21:10:12.000Z,2026-04-05T02:00:00.000Z,over 11.5 Quentin Grimes Points Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_5d84cb61-a5d2-4f6c-8011-f43a9aca5c2f,ProphetX,straight,SETTLED_LOSS,1.8376068376068377,2.0356117318036406,-0.0973,10,-10.00,04/04/2026 22:36:11 GMT,04/05/2026 02:00:00 GMT,2026-04-04T22:36:11.000Z,2026-04-05T02:00:00.000Z,over 3.5 Tyrese Maxey Rebounds Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_5f0ced01-e85e-417b-b801-b9729dd630fc,ProphetX,straight,SETTLED_WIN,2.1074,2.063763102297611,0.0211,25,27.68,04/04/2026 22:56:43 GMT,04/05/2026 02:00:00 GMT,2026-04-04T22:56:43.000Z,2026-04-05T02:00:00.000Z,under 27.5 Tyrese Maxey Points Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
partner_665b40f2-6368-4139-b08a-87459a8d82f9,ProphetX,straight,SETTLED_WIN,2.1074,,,17.7,19.60,04/04/2026 21:10:12 GMT,04/05/2026 02:00:00 GMT,2026-04-04T21:10:12.000Z,2026-04-05T02:00:00.000Z,under 12.5 Kevin Huerter Total Points & Assists Detroit Pistons at Philadelphia 76ers,,Basketball,NBA
